Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2024-02-24,2024-03-02,7,637,4,True,La Seu d'Urgell
2024-11-11,2024-11-17,6,642,4,True,Baena
2024-03-17,2024-03-24,7,819,1,False,Gautegiz Arteaga
2024-07-01,2024-07-03,2,140,6,False,Onda
2024-10-15,2024-10-22,7,399,1,False,Culla
2024-05-02,2024-05-09,7,588,1,True,Culla
2024-12-02,2024-12-09,7,469,1,True,Gautegiz Arteaga
2024-11-19,2024-11-23,4,388,3,False,Balmaseda
2024-03-21,2024-03-26,5,530,6,True,Pobladura del Valle
2024-04-11,2024-04-18,7,294,4,False,Gautegiz Arteaga
2024-06-14,2024-06-19,5,315,2,False,Puebla de Sanabria
2024-08-25,2024-09-01,7,560,3,False,Onda
2024-10-14,2024-10-18,4,324,4,False,Bermeo
2024-06-22,2024-06-25,3,312,2,True,Pobladura del Valle
2024-03-07,2024-03-09,2,132,5,True,Morella
2024-12-23,2024-12-26,3,231,4,False,Onda
2024-11-09,2024-11-14,5,490,2,False,Puebla de Sanabria
2024-09-03,2024-09-09,6,372,4,True,La Seu d'Urgell
2024-03-20,2024-03-26,6,588,2,True,Bermeo
2024-07-22,2024-07-29,7,343,6,True,La Seu d'Urgell
2024-02-13,2024-02-14,1,115,1,False,Frías
2024-10-06,2024-10-08,2,180,2,False,Morella
2024-04-27,2024-05-04,7,357,6,False,Frías
2024-06-20,2024-06-21,1,59,1,False,Bermeo
2024-03-08,2024-03-14,6,360,3,False,Baena
2024-08-13,2024-08-18,5,215,5,True,Onda
2024-08-15,2024-08-19,4,344,5,False,Pobladura del Valle
2024-06-06,2024-06-08,2,132,1,False,Onda
2024-08-15,2024-08-19,4,364,3,False,Baena
2024-10-19,2024-10-23,4,268,6,False,Culla
2024-02-03,2024-02-06,3,276,5,True,Morella
2024-04-16,2024-04-17,1,41,4,False,La Seu d'Urgell
2024-03-17,2024-03-19,2,212,5,False,Frías
