Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2023-10-15,2023-10-19,4,388,2,True,La Seu d'Urgell
2023-08-11,2023-08-14,3,207,3,True,La Seu d'Urgell
2023-04-17,2023-04-23,6,408,2,True,Balmaseda
2023-08-20,2023-08-23,3,354,4,False,Morella
2023-11-09,2023-11-12,3,264,2,False,Sopuerta
2023-02-03,2023-02-04,1,48,6,True,Culla
2023-09-06,2023-09-09,3,360,5,True,Balmaseda
2023-06-04,2023-06-08,4,164,5,True,Onda
2023-02-25,2023-03-04,7,294,3,False,Sopuerta
2023-09-06,2023-09-09,3,129,2,False,Onda
2023-11-08,2023-11-13,5,400,1,True,Onda
2023-10-04,2023-10-07,3,303,2,True,Morella
2023-09-02,2023-09-05,3,234,6,False,Baena
2023-09-09,2023-09-16,7,686,4,True,Pobladura del Valle
2023-06-28,2023-06-29,1,65,3,False,Puebla de Sanabria
2023-02-10,2023-02-11,1,72,2,True,Frías
2023-02-27,2023-03-05,6,612,6,False,Balmaseda
2023-06-02,2023-06-06,4,376,3,True,Morella
2023-04-17,2023-04-21,4,300,4,True,Lorca
2023-06-03,2023-06-08,5,275,6,False,Pobladura del Valle
2023-09-19,2023-09-26,7,686,4,False,Onda
2023-08-16,2023-08-18,2,82,6,True,Bermeo
2023-08-03,2023-08-05,2,120,5,True,Bermeo
2023-07-07,2023-07-08,1,94,1,False,Pobladura del Valle
2023-05-26,2023-05-27,1,80,2,False,Gautegiz Arteaga
2023-11-20,2023-11-26,6,324,1,True,Culla
2023-08-30,2023-09-01,2,236,2,False,Gautegiz Arteaga
2023-10-25,2023-10-29,4,196,1,True,Puebla de Sanabria
2023-03-28,2023-04-03,6,270,4,False,Pobladura del Valle
2023-10-09,2023-10-13,4,260,3,True,Morella
2023-02-05,2023-02-06,1,85,1,True,Puebla de Sanabria
2023-03-10,2023-03-16,6,288,1,True,Gautegiz Arteaga
2023-09-13,2023-09-15,2,102,6,False,Pobladura del Valle
2023-05-10,2023-05-17,7,644,5,True,Puebla de Sanabria
2023-11-14,2023-11-18,4,276,1,False,Puebla de Sanabria
2023-09-17,2023-09-18,1,66,4,True,Onda
2023-01-19,2023-01-21,2,144,5,True,Sopuerta
2023-01-26,2023-01-31,5,280,2,True,Balmaseda
2023-05-03,2023-05-04,1,112,5,False,Gautegiz Arteaga
2023-10-12,2023-10-16,4,384,5,False,Morella
2023-11-07,2023-11-12,5,470,3,False,Pobladura del Valle
2023-06-05,2023-06-12,7,749,4,False,Onda
