Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2021-05-08,2021-05-13,5,200,2,True,Morella
2021-01-21,2021-01-24,3,210,4,False,Balmaseda
2021-10-01,2021-10-03,2,176,5,True,Culla
2021-07-08,2021-07-13,5,310,4,True,Gautegiz Arteaga
2021-11-07,2021-11-11,4,244,4,False,Baena
2021-10-03,2021-10-04,1,88,2,False,Morella
2021-02-06,2021-02-13,7,707,6,True,Gautegiz Arteaga
2021-09-21,2021-09-22,1,95,1,False,La Seu d'Urgell
2021-12-23,2021-12-28,5,560,4,True,Baena
2021-06-19,2021-06-26,7,455,6,False,Balmaseda
2021-07-08,2021-07-13,5,525,4,True,Pobladura del Valle
2021-10-21,2021-10-27,6,564,3,False,La Seu d'Urgell
2021-11-02,2021-11-09,7,371,1,False,Onda
2021-06-08,2021-06-12,4,420,2,False,Lorca
2021-08-20,2021-08-24,4,280,2,True,La Seu d'Urgell
2021-03-19,2021-03-24,5,585,4,True,Pobladura del Valle
2021-02-12,2021-02-13,1,79,4,False,Sopuerta
2021-05-18,2021-05-25,7,693,6,False,Morella
2021-01-07,2021-01-10,3,132,1,False,Sopuerta
2021-01-10,2021-01-17,7,371,1,True,Puebla de Sanabria
2021-11-13,2021-11-16,3,330,1,False,Culla
2021-01-19,2021-01-20,1,94,5,False,Puebla de Sanabria
2021-11-16,2021-11-17,1,51,6,True,Morella
2021-09-08,2021-09-10,2,114,6,False,Bermeo
2021-09-14,2021-09-19,5,265,3,True,Lorca
2021-11-16,2021-11-21,5,370,4,True,Puebla de Sanabria
2021-08-03,2021-08-08,5,410,2,True,Pobladura del Valle
2021-12-05,2021-12-06,1,92,3,False,Lorca
2021-09-02,2021-09-06,4,448,1,False,Gautegiz Arteaga
2021-12-10,2021-12-11,1,43,5,True,Balmaseda
2021-05-24,2021-05-25,1,60,4,False,Pobladura del Valle
2021-03-21,2021-03-23,2,206,3,False,Lorca
2021-11-15,2021-11-16,1,66,4,False,Culla
2021-07-14,2021-07-21,7,525,4,True,Gautegiz Arteaga
2021-07-24,2021-07-27,3,150,4,False,La Seu d'Urgell
2021-02-11,2021-02-14,3,147,1,True,Baena
2021-09-16,2021-09-22,6,624,1,False,Baena
2021-05-24,2021-05-28,4,384,3,False,Bermeo
2021-09-10,2021-09-17,7,623,6,False,Puebla de Sanabria
2021-11-18,2021-11-23,5,450,4,False,Frías
