Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2025-05-11,2025-05-17,6,360,5,True,Onda
2025-01-13,2025-01-17,4,372,1,False,Culla
2025-05-29,2025-06-04,6,468,1,True,Sopuerta
2025-08-01,2025-08-02,1,98,3,True,Onda
2025-12-26,2026-01-01,6,420,4,False,Lorca
2025-06-25,2025-07-02,7,707,4,False,Pobladura del Valle
2025-03-06,2025-03-12,6,282,6,False,Gautegiz Arteaga
2025-05-20,2025-05-21,1,120,5,False,Pobladura del Valle
2025-10-16,2025-10-20,4,332,1,True,Balmaseda
2025-01-09,2025-01-15,6,348,2,False,Puebla de Sanabria
2025-08-28,2025-09-01,4,188,4,False,Sopuerta
2025-10-04,2025-10-08,4,268,4,False,Culla
2025-02-28,2025-03-05,5,205,2,False,La Seu d'Urgell
2025-03-30,2025-04-05,6,654,3,False,Morella
2025-05-31,2025-06-04,4,384,6,True,Lorca
2025-08-15,2025-08-18,3,318,4,False,Morella
2025-07-21,2025-07-24,3,309,2,False,Pobladura del Valle
2025-08-28,2025-08-31,3,315,3,False,Puebla de Sanabria
2025-04-08,2025-04-12,4,420,3,True,Onda
2025-06-16,2025-06-23,7,308,2,False,Gautegiz Arteaga
2025-01-27,2025-01-31,4,420,1,False,Balmaseda
2025-12-02,2025-12-03,1,64,4,False,Bermeo
2025-05-06,2025-05-09,3,207,5,True,Pobladura del Valle
2025-12-24,2025-12-25,1,108,3,True,Onda
2025-05-06,2025-05-07,1,69,4,True,Pobladura del Valle
2025-11-16,2025-11-21,5,600,6,False,Balmaseda
2025-07-27,2025-07-31,4,276,4,True,La Seu d'Urgell
2025-09-13,2025-09-19,6,570,6,True,Frías
2025-02-03,2025-02-10,7,315,5,True,Balmaseda
2025-11-28,2025-12-02,4,384,5,True,Frías
2025-10-16,2025-10-18,2,146,1,True,Culla
2025-08-16,2025-08-22,6,396,1,False,Lorca
2025-09-02,2025-09-07,5,480,3,False,Morella
2025-11-08,2025-11-09,1,72,1,False,Balmaseda
2025-09-17,2025-09-24,7,700,5,True,Balmaseda
2025-09-19,2025-09-25,6,678,1,True,Frías
2025-02-18,2025-02-19,1,64,1,True,Pobladura del Valle
2025-07-28,2025-08-01,4,280,4,True,Lorca
2025-08-13,2025-08-18,5,370,1,True,Sopuerta
2025-12-27,2025-12-30,3,300,3,False,Gautegiz Arteaga
